DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:48:14.898,0,0.45968673,0.019153614,9.854534,
2023-1-31,10:48:14.915,17,0.4405331,0.047884032,9.844957,
2023-1-31,10:48:14.935,37,0.4405331,0.08619126,9.854534,
2023-1-31,10:48:14.955,57,0.45010993,0.08619126,9.873688,
2023-1-31,10:48:14.987,89,0.4309563,0.076614454,9.835381,
2023-1-31,10:48:14.998,99,0.4309563,0.038307227,9.835381,
2023-1-31,10:48:15.15,117,0.4309563,0.02873042,9.825804,
2023-1-31,10:48:15.35,137,0.49799395,0.06703765,9.844957,
2023-1-31,10:48:15.55,157,0.48841715,0.076614454,9.844957,
2023-1-31,10:48:15.85,186,0.47884035,0.047884032,9.844957,
2023-1-31,10:48:15.102,203,0.45010993,0.047884032,9.854534,
2023-1-31,10:48:15.115,217,0.45010993,0.0,9.864111,
2023-1-31,10:48:15.135,237,0.4309563,0.06703765,9.844957,
2023-1-31,10:48:15.155,257,0.4405331,0.10534488,9.844957,
2023-1-31,10:48:15.185,286,0.47884035,0.047884032,9.825804,
2023-1-31,10:48:15.197,299,0.4309563,-0.009576807,9.835381,
2023-1-31,10:48:15.216,318,0.40222588,0.02873042,9.864111,
2023-1-31,10:48:15.236,337,0.4213795,0.10534488,9.873688,
2023-1-31,10:48:15.263,365,0.4405331,0.11492168,9.873688,
2023-1-31,10:48:15.277,378,0.45010993,0.038307227,9.835381,
2023-1-31,10:48:15.296,397,0.45968673,-0.009576807,9.844957,
2023-1-31,10:48:15.317,419,0.4405331,0.047884032,9.854534,
2023-1-31,10:48:15.339,440,0.45010993,0.10534488,9.825804,
2023-1-31,10:48:15.360,462,0.45968673,0.038307227,9.854534,
2023-1-31,10:48:15.376,477,0.2681506,0.11492168,8.676587,
2023-1-31,10:48:15.396,498,0.5746084,0.009576807,9.77792,
2023-1-31,10:48:15.415,517,0.90021986,0.31603462,11.099519,
2023-1-31,10:48:15.437,539,0.4309563,0.2777274,9.662998,
2023-1-31,10:48:15.459,561,0.81402856,0.8810662,10.477027,
2023-1-31,10:48:15.475,577,0.62249243,1.1971009,8.446744,
2023-1-31,10:48:15.496,597,0.5554548,1.3503298,10.180145,
2023-1-31,10:48:15.516,617,0.2777274,1.2737153,9.959879,
2023-1-31,10:48:15.535,637,-0.22984336,2.0207062,9.873688,
2023-1-31,10:48:15.560,662,-0.20111294,3.0071173,8.925584,
2023-1-31,10:48:15.578,679,0.009576807,2.5953147,9.615114,
2023-1-31,10:48:15.597,699,0.20111294,2.1547816,10.141838,
2023-1-31,10:48:15.617,719,0.34476504,2.336741,9.452309,
2023-1-31,10:48:15.636,738,0.30645782,4.5872903,9.557653,
2023-1-31,10:48:15.662,764,-0.2777274,5.554548,10.01734,
2023-1-31,10:48:15.676,777,0.641646,6.033388,9.662998,
2023-1-31,10:48:15.696,797,1.0055647,5.7365074,11.003751,
2023-1-31,10:48:15.715,817,1.0342951,5.535394,8.992621,
2023-1-31,10:48:15.736,837,1.091756,5.765238,10.093954,
2023-1-31,10:48:15.760,861,0.78529817,4.4915223,7.431602,
2023-1-31,10:48:15.776,878,0.19153613,2.8921957,9.701305,
2023-1-31,10:48:15.796,897,-0.9672575,0.6991069,10.381259,
2023-1-31,10:48:15.816,918,0.4213795,-0.9864111,9.864111,
2023-1-31,10:48:15.836,938,0.5554548,-1.3694834,8.63828,
2023-1-31,10:48:15.864,966,0.45010993,-1.532289,10.745177,
2023-1-31,10:48:15.878,980,0.4405331,-1.4269443,10.496181,
2023-1-31,10:48:15.896,998,0.40222588,-1.3982137,10.419566,
2023-1-31,10:48:15.916,1018,-0.8619126,-6.215348,50.364426,
2023-1-31,10:48:15.936,1038,0.11492168,-0.58418524,6.435614,
2023-1-31,10:48:15.963,1065,0.4309563,-1.436521,9.002198,
2023-1-31,10:48:15.977,1078,0.32561144,-0.59376204,-0.9959879,
2023-1-31,10:48:15.995,1097,0.18195933,-0.20111294,2.087744,
2023-1-31,10:48:16.16,1118,1.043872,-3.7541082,46.667778,
2023-1-31,10:48:16.47,1148,-1.0247183,-1.4748282,-1.4652514,
2023-1-31,10:48:16.60,1162,0.45968673,-1.1683705,6.8761473,
2023-1-31,10:48:16.77,1179,0.23942018,-1.283292,10.132261,
2023-1-31,10:48:16.96,1198,0.37349546,-1.7525556,9.346964,
2023-1-31,10:48:16.117,1219,0.545878,-1.6759412,7.833828,
2023-1-31,10:48:16.143,1245,0.25857377,-1.5131354,12.143391,
2023-1-31,10:48:16.162,1263,0.24899697,-1.1300632,7.2783732,
2023-1-31,10:48:16.177,1279,0.34476504,-1.7142484,10.831368,
2023-1-31,10:48:16.195,1297,0.2873042,-1.4556746,9.203311,
2023-1-31,10:48:16.216,1317,0.46926352,-1.5227122,8.954314,
2023-1-31,10:48:16.242,1344,0.33518824,-1.6089035,10.007763,
2023-1-31,10:48:16.258,1360,0.4405331,-1.5705963,9.595961,
2023-1-31,10:48:16.276,1377,0.05746084,-2.2409728,11.166556,
2023-1-31,10:48:16.295,1397,0.5746084,-1.5514427,9.739613,
2023-1-31,10:48:16.316,1418,0.30645782,-1.4077905,10.065224,
2023-1-31,10:48:16.345,1447,0.45010993,-1.5993267,10.419566,
2023-1-31,10:48:16.362,1464,0.5650316,-1.6759412,10.199299,
2023-1-31,10:48:16.377,1479,0.45968673,-1.5131354,9.768343,
2023-1-31,10:48:16.395,1497,0.47884035,-1.6472107,10.304645,
2023-1-31,10:48:16.416,1517,0.4405331,-1.6663644,9.519346,
2023-1-31,10:48:16.445,1547,0.45968673,-1.6567876,9.720459,
2023-1-31,10:48:16.459,1560,0.45010993,-1.5514427,9.605537,
2023-1-31,10:48:16.475,1577,0.46926352,-1.5993267,9.864111,
2023-1-31,10:48:16.495,1597,0.45010993,-1.4652514,10.055647,
2023-1-31,10:48:16.516,1617,0.34476504,-1.541866,9.385271,
2023-1-31,10:48:16.546,1647,0.2681506,-1.5993267,10.295067,
2023-1-31,10:48:16.567,1668,0.2681506,-1.2737153,9.768343,
