DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:47:2.815,0,0.58418524,0.038307227,9.864111,
2023-1-31,10:47:2.881,66,0.5267244,0.019153614,9.835381,
2023-1-31,10:47:2.947,132,0.5363012,0.06703765,9.80665,
2023-1-31,10:47:3.14,198,0.5267244,0.06703765,9.835381,
2023-1-31,10:47:3.82,266,0.5650316,0.038307227,9.864111,
2023-1-31,10:47:3.148,332,0.545878,0.05746084,9.844957,
2023-1-31,10:47:3.215,399,0.5554548,0.076614454,9.825804,
2023-1-31,10:47:3.280,465,0.5267244,0.05746084,9.835381,
2023-1-31,10:47:3.346,530,0.5650316,0.02873042,9.816227,
2023-1-31,10:47:3.413,597,0.51714754,0.038307227,9.835381,
2023-1-31,10:47:3.478,662,0.58418524,0.019153614,9.844957,
2023-1-31,10:47:3.544,729,0.545878,0.038307227,9.854534,
2023-1-31,10:47:3.610,794,0.5650316,0.047884032,9.854534,
2023-1-31,10:47:3.676,860,0.545878,0.076614454,9.80665,
2023-1-31,10:47:3.742,927,0.5267244,0.076614454,9.883265,
2023-1-31,10:47:3.808,992,0.5267244,0.047884032,9.864111,
2023-1-31,10:47:3.874,1059,1.0630256,0.37349546,10.352529,
2023-1-31,10:47:3.940,1125,0.92895025,1.4556746,10.007763,
2023-1-31,10:47:4.6,1190,-0.05746084,3.016694,9.883265,
2023-1-31,10:47:4.72,1257,0.15322891,3.5338416,9.404425,
2023-1-31,10:47:4.138,1323,1.4269443,5.267244,9.452309,
2023-1-31,10:47:4.205,1389,0.34476504,3.323152,11.233594,
2023-1-31,10:47:4.270,1454,0.20111294,-1.5801731,10.94629,
2023-1-31,10:47:4.337,1521,0.5554548,-1.3120226,10.371682,
2023-1-31,10:47:4.402,1587,2.9400797,-4.357447,37.981617,
2023-1-31,10:47:4.468,1653,0.32561144,-0.8714894,1.2354081,
2023-1-31,10:47:4.534,1719,0.19153613,-1.7621324,7.1826053,
2023-1-31,10:47:4.600,1785,0.35434186,-1.4173675,7.920019,
2023-1-31,10:47:4.666,1851,0.90021986,-1.541866,11.942278,
2023-1-31,10:47:4.733,1917,0.79487497,-1.5035586,10.630256,
2023-1-31,10:47:4.798,1982,0.7086837,-1.388637,9.021352,
2023-1-31,10:47:4.864,2049,0.45010993,-1.2162545,8.494628,
2023-1-31,10:47:4.930,2115,0.93852705,-1.292869,10.6398325,
2023-1-31,10:47:4.995,2180,0.30645782,0.009576807,9.720459,
2023-1-31,10:47:5.60,2245,0.34476504,-0.08619126,10.007763,
2023-1-31,10:47:5.126,2311,0.31603462,-0.019153614,9.835381,
2023-1-31,10:47:5.193,2377,0.30645782,-0.02873042,9.883265,
2023-1-31,10:47:5.259,2444,0.31603462,0.0,9.844957,
2023-1-31,10:47:5.324,2509,0.31603462,-0.02873042,9.854534,
2023-1-31,10:47:5.392,2577,0.32561144,0.009576807,9.844957,
2023-1-31,10:47:5.458,2643,0.30645782,-0.009576807,9.873688,
2023-1-31,10:47:5.524,2709,0.30645782,-0.02873042,9.844957,
2023-1-31,10:47:5.590,2774,0.29688102,-0.02873042,9.864111,
2023-1-31,10:47:5.656,2841,0.29688102,-0.047884032,9.864111,
2023-1-31,10:47:5.720,2905,0.30645782,-0.019153614,9.864111,
2023-1-31,10:47:5.788,2972,0.32561144,-0.019153614,9.844957,
2023-1-31,10:47:5.854,3039,0.33518824,-0.009576807,9.864111,
2023-1-31,10:47:5.920,3105,0.32561144,0.0,9.873688,
2023-1-31,10:47:5.985,3170,0.32561144,-0.038307227,9.864111,
2023-1-31,10:47:6.52,3237,0.31603462,-0.02873042,9.844957,
2023-1-31,10:47:6.118,3303,0.30645782,-0.009576807,9.854534,
2023-1-31,10:47:6.184,3369,0.30645782,0.019153614,9.816227,
2023-1-31,10:47:6.250,3435,0.36391866,-0.047884032,9.864111,
2023-1-31,10:47:6.316,3501,0.31603462,0.009576807,9.835381,
2023-1-31,10:47:6.382,3567,0.30645782,-0.02873042,9.835381,
2023-1-31,10:47:6.448,3632,0.32561144,-0.02873042,9.873688,
2023-1-31,10:47:6.515,3700,0.32561144,-0.02873042,9.797073,
2023-1-31,10:47:6.581,3765,0.30645782,-0.02873042,9.854534,
2023-1-31,10:47:6.644,3829,0.29688102,-0.047884032,9.844957,
2023-1-31,10:47:6.712,3897,0.30645782,0.0,9.854534,
2023-1-31,10:47:6.778,3963,0.2873042,-0.038307227,9.854534,
2023-1-31,10:47:6.844,4029,0.33518824,0.019153614,9.844957,
2023-1-31,10:47:6.910,4095,0.33518824,-0.047884032,9.835381,
2023-1-31,10:47:6.973,4158,0.31603462,0.009576807,9.825804,
