DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:48:49.812,0,0.5746084,0.009576807,9.758766,
2023-1-31,10:48:49.833,21,0.59376204,0.0,9.864111,
2023-1-31,10:48:49.854,42,0.58418524,0.038307227,9.854534,
2023-1-31,10:48:49.873,61,0.5746084,0.019153614,9.835381,
2023-1-31,10:48:49.893,81,0.60333884,0.038307227,9.835381,
2023-1-31,10:48:49.913,100,0.5746084,0.02873042,9.844957,
2023-1-31,10:48:49.945,133,0.5267244,0.038307227,9.844957,
2023-1-31,10:48:49.956,144,0.5650316,0.019153614,9.825804,
2023-1-31,10:48:49.973,160,0.59376204,0.02873042,9.844957,
2023-1-31,10:48:49.993,180,0.60333884,0.019153614,9.844957,
2023-1-31,10:48:50.13,200,0.60333884,0.019153614,9.825804,
2023-1-31,10:48:50.46,234,0.59376204,0.009576807,9.816227,
2023-1-31,10:48:50.55,243,0.58418524,0.009576807,9.825804,
2023-1-31,10:48:50.72,260,0.5650316,0.019153614,9.825804,
2023-1-31,10:48:50.93,281,0.5746084,0.047884032,9.844957,
2023-1-31,10:48:50.112,300,0.5650316,0.047884032,9.835381,
2023-1-31,10:48:50.147,334,0.58418524,0.047884032,9.844957,
2023-1-31,10:48:50.159,346,0.59376204,-0.009576807,9.844957,
2023-1-31,10:48:50.174,361,0.60333884,-0.019153614,9.816227,
2023-1-31,10:48:50.194,381,0.5746084,0.038307227,9.844957,
2023-1-31,10:48:50.223,410,0.59376204,0.06703765,9.844957,
2023-1-31,10:48:50.236,423,0.5554548,0.019153614,9.825804,
2023-1-31,10:48:50.254,442,0.5554548,0.038307227,9.825804,
2023-1-31,10:48:50.274,462,0.5650316,0.019153614,9.825804,
2023-1-31,10:48:50.294,482,0.58418524,0.038307227,9.835381,
2023-1-31,10:48:50.323,510,0.59376204,0.019153614,9.797073,
2023-1-31,10:48:50.336,523,0.58418524,0.009576807,9.864111,
2023-1-31,10:48:50.354,541,0.58418524,0.009576807,9.864111,
2023-1-31,10:48:50.375,562,0.5363012,0.05746084,9.825804,
2023-1-31,10:48:50.394,582,0.5650316,0.05746084,9.816227,
2023-1-31,10:48:50.422,610,0.58418524,0.009576807,9.835381,
2023-1-31,10:48:50.435,623,0.5650316,0.02873042,9.844957,
2023-1-31,10:48:50.453,641,0.59376204,-0.009576807,9.844957,
2023-1-31,10:48:50.473,661,0.59376204,0.009576807,9.80665,
2023-1-31,10:48:50.494,681,0.58418524,0.06703765,9.844957,
2023-1-31,10:48:50.521,709,0.59376204,0.02873042,9.854534,
2023-1-31,10:48:50.537,724,0.58418524,0.009576807,9.854534,
2023-1-31,10:48:50.554,741,0.5746084,-0.019153614,9.864111,
2023-1-31,10:48:50.573,761,0.61291564,0.038307227,9.854534,
2023-1-31,10:48:50.594,782,0.58418524,0.05746084,9.835381,
2023-1-31,10:48:50.623,811,0.59376204,0.047884032,9.854534,
2023-1-31,10:48:50.637,825,0.5650316,0.076614454,9.854534,
2023-1-31,10:48:50.654,841,0.5650316,0.019153614,9.835381,
2023-1-31,10:48:50.673,861,0.545878,0.0,9.835381,
2023-1-31,10:48:50.693,881,0.5650316,0.047884032,9.854534,
2023-1-31,10:48:50.720,908,0.5746084,0.019153614,9.80665,
2023-1-31,10:48:50.735,923,0.58418524,0.0,9.883265,
2023-1-31,10:48:50.754,942,0.5746084,0.009576807,9.835381,
2023-1-31,10:48:50.774,962,0.60333884,0.047884032,9.835381,
2023-1-31,10:48:50.794,981,0.545878,0.038307227,9.835381,
2023-1-31,10:48:50.820,1007,0.60333884,0.038307227,9.844957,
2023-1-31,10:48:50.836,1024,0.545878,0.009576807,9.835381,
2023-1-31,10:48:50.854,1042,0.5650316,-0.02873042,9.825804,
2023-1-31,10:48:50.874,1062,0.5650316,0.009576807,9.835381,
2023-1-31,10:48:50.894,1082,0.5650316,0.05746084,9.864111,
2023-1-31,10:48:50.919,1107,0.58418524,0.047884032,9.854534,
2023-1-31,10:48:50.934,1122,0.58418524,0.0,9.825804,
2023-1-31,10:48:50.953,1141,0.5554548,0.019153614,9.825804,
2023-1-31,10:48:50.973,1161,0.5554548,0.019153614,9.825804,
2023-1-31,10:48:50.994,1181,0.5746084,0.02873042,9.816227,
2023-1-31,10:48:51.19,1207,0.58418524,0.02873042,9.854534,
2023-1-31,10:48:51.36,1224,0.59376204,0.038307227,9.825804,
2023-1-31,10:48:51.54,1242,0.5554548,0.0,9.844957,
2023-1-31,10:48:51.73,1261,0.58418524,0.0,9.835381,
2023-1-31,10:48:51.93,1281,0.61291564,0.05746084,9.854534,
2023-1-31,10:48:51.120,1308,0.5746084,0.009576807,9.835381,
2023-1-31,10:48:51.137,1324,0.61291564,0.038307227,9.80665,
2023-1-31,10:48:51.155,1343,0.58418524,0.047884032,9.816227,
2023-1-31,10:48:51.174,1362,0.58418524,0.02873042,9.80665,
2023-1-31,10:48:51.195,1383,0.5746084,0.0,9.844957,
2023-1-31,10:48:51.220,1407,0.58418524,0.038307227,9.864111,
2023-1-31,10:48:51.236,1424,0.5650316,0.0,9.816227,
2023-1-31,10:48:51.253,1441,0.5554548,0.047884032,9.825804,
2023-1-31,10:48:51.274,1461,0.58418524,0.009576807,9.835381,
2023-1-31,10:48:51.293,1481,0.5650316,0.019153614,9.835381,
2023-1-31,10:48:51.318,1506,0.58418524,0.038307227,9.835381,
2023-1-31,10:48:51.336,1523,0.545878,0.06703765,9.854534,
2023-1-31,10:48:51.355,1543,0.5746084,0.009576807,9.835381,
2023-1-31,10:48:51.374,1562,0.5746084,0.009576807,9.835381,
2023-1-31,10:48:51.393,1581,0.5746084,0.009576807,9.835381,
2023-1-31,10:48:51.417,1605,0.5650316,0.047884032,9.816227,
2023-1-31,10:48:51.434,1621,0.5746084,0.019153614,9.844957,
2023-1-31,10:48:51.454,1641,0.545878,0.009576807,9.835381,
2023-1-31,10:48:51.474,1662,0.58418524,0.02873042,9.835381,
2023-1-31,10:48:51.493,1681,0.5554548,0.047884032,9.844957,
2023-1-31,10:48:51.516,1703,0.49799395,0.4213795,9.844957,
2023-1-31,10:48:51.536,1723,0.37349546,0.7565677,10.036493,
2023-1-31,10:48:51.554,1742,0.39264908,1.3982137,9.902418,
2023-1-31,10:48:51.574,1761,0.545878,1.6280571,9.701305,
2023-1-31,10:48:51.601,1788,0.641646,1.6089035,9.710882,
2023-1-31,10:48:51.618,1806,0.89064306,1.388637,9.682152,
2023-1-31,10:48:51.634,1822,0.58418524,1.8962077,10.065224,
2023-1-31,10:48:51.653,1841,0.35434186,2.767697,9.940725,
2023-1-31,10:48:51.674,1862,-0.32561144,4.9895163,10.084377,
2023-1-31,10:48:51.701,1889,0.6703765,5.995081,10.0269165,
2023-1-31,10:48:51.716,1904,0.45010993,5.363012,10.007763,
2023-1-31,10:48:51.733,1921,0.5554548,4.8362875,9.528923,
2023-1-31,10:48:51.754,1942,0.29688102,4.280833,9.078813,
2023-1-31,10:48:51.773,1961,0.15322891,4.654328,9.576807,
2023-1-31,10:48:51.801,1988,0.23942018,4.4915223,10.25676,
2023-1-31,10:48:51.818,2006,0.45968673,4.2425256,10.658986,
2023-1-31,10:48:51.833,2021,0.2681506,5.6215854,9.404425,
2023-1-31,10:48:51.853,2041,-0.6607997,2.96881,11.836933,
2023-1-31,10:48:51.875,2063,0.47884035,-1.5035586,12.679692,
2023-1-31,10:48:51.893,2081,0.41180268,-1.6376339,11.87524,
2023-1-31,10:48:51.915,2103,0.46926352,-1.5131354,11.9614315,
2023-1-31,10:48:51.933,2121,0.47884035,-1.4077905,11.18571,
2023-1-31,10:48:51.953,2141,0.45968673,-1.283292,10.745177,
2023-1-31,10:48:51.974,2162,0.22984336,-0.2681506,-2.078167,
2023-1-31,10:48:51.992,2180,0.90021986,-2.6431987,29.745562,
2023-1-31,10:48:52.14,2201,0.31603462,-1.1300632,7.680599,
2023-1-31,10:48:52.34,2222,0.2681506,-0.8523358,1.2545617,
2023-1-31,10:48:52.54,2241,-0.22026655,1.2737153,-25.81907,
2023-1-31,10:48:52.74,2262,-0.22984336,-2.2409728,16.634912,
2023-1-31,10:48:52.99,2287,0.21068975,-0.15322891,1.4077905,
2023-1-31,10:48:52.115,2303,0.7565677,-2.0015526,25.091234,
2023-1-31,10:48:52.133,2321,0.81402856,-2.5953147,18.550274,
2023-1-31,10:48:52.154,2341,0.18195933,-1.1683705,7.383718,
2023-1-31,10:48:52.173,2361,0.46926352,-1.4556746,11.789049,
2023-1-31,10:48:52.200,2388,0.24899697,-1.283292,6.933608,
2023-1-31,10:48:52.217,2404,0.39264908,-1.340753,11.291056,
2023-1-31,10:48:52.233,2421,0.15322891,-1.2066777,8.676587,
2023-1-31,10:48:52.253,2441,0.545878,-1.5993267,10.802638,
2023-1-31,10:48:52.275,2462,0.4309563,-1.091756,7.3549876,
2023-1-31,10:48:52.298,2486,0.35434186,-1.4652514,11.856087,
2023-1-31,10:48:52.315,2503,0.20111294,-1.2354081,7.3549876,
2023-1-31,10:48:52.334,2521,0.45968673,-1.4939818,10.773908,
2023-1-31,10:48:52.354,2541,0.49799395,-1.4269443,8.714894,
2023-1-31,10:48:52.374,2562,0.545878,-1.5993267,9.634268,
2023-1-31,10:48:52.398,2586,0.50757074,-1.4652514,11.405977,
2023-1-31,10:48:52.415,2603,0.4405331,-1.7621324,12.0571995,
2023-1-31,10:48:52.433,2621,0.641646,-1.733402,10.180145,
2023-1-31,10:48:52.459,2646,0.48841715,-1.7429788,10.534488,
2023-1-31,10:48:52.477,2665,0.5363012,-1.5801731,9.653421,
2023-1-31,10:48:52.495,2683,0.33518824,-1.5897499,10.295067,
2023-1-31,10:48:52.513,2701,0.50757074,-1.6567876,10.390836,
2023-1-31,10:48:52.533,2720,0.45968673,-1.6472107,9.787497,
2023-1-31,10:48:52.554,2742,0.48841715,-1.5993267,10.266336,
2023-1-31,10:48:52.575,2763,0.58418524,-1.6184803,10.055647,
2023-1-31,10:48:52.603,2791,0.49799395,-1.5131354,9.701305,
2023-1-31,10:48:52.616,2804,0.51714754,-1.541866,9.844957,
2023-1-31,10:48:52.633,2821,0.61291564,-1.5897499,10.218452,
2023-1-31,10:48:52.653,2841,0.51714754,-1.6472107,10.1226845,
2023-1-31,10:48:52.674,2862,0.45010993,-1.1109096,9.883265,
2023-1-31,10:48:52.698,2885,0.33518824,-0.076614454,9.9790325,
2023-1-31,10:48:52.715,2902,0.34476504,-0.009576807,9.911995,
2023-1-31,10:48:52.734,2921,0.30645782,0.019153614,9.844957,
2023-1-31,10:48:52.754,2942,0.2777274,-0.047884032,9.816227,
2023-1-31,10:48:52.774,2961,0.33518824,-0.009576807,9.816227,
2023-1-31,10:48:52.799,2986,0.30645782,-0.06703765,9.844957,
2023-1-31,10:48:52.816,3003,0.30645782,-0.02873042,9.825804,
2023-1-31,10:48:52.833,3021,0.2873042,-0.019153614,9.864111,
2023-1-31,10:48:52.853,3041,0.36391866,-0.02873042,9.835381,
2023-1-31,10:48:52.875,3062,0.2873042,0.009576807,9.854534,
2023-1-31,10:48:52.900,3087,0.2777274,-0.047884032,9.854534,
2023-1-31,10:48:52.914,3102,0.32561144,-0.009576807,9.854534,
2023-1-31,10:48:52.933,3121,0.33518824,-0.02873042,9.835381,
2023-1-31,10:48:52.955,3143,0.33518824,-0.06703765,9.835381,
2023-1-31,10:48:52.984,3172,0.29688102,-0.095768064,9.844957,
2023-1-31,10:48:52.999,3187,0.2777274,-0.047884032,9.816227,
2023-1-31,10:48:53.13,3201,0.29688102,0.05746084,9.864111,
2023-1-31,10:48:53.33,3221,0.30645782,0.08619126,9.787497,
2023-1-31,10:48:53.54,3242,0.32561144,-0.076614454,9.844957,
2023-1-31,10:48:53.74,3261,0.33518824,-0.1436521,9.835381,
2023-1-31,10:48:53.98,3286,0.35434186,-0.038307227,9.902418,
2023-1-31,10:48:53.115,3303,0.30645782,0.0,9.864111,
2023-1-31,10:48:53.134,3322,0.29688102,0.019153614,9.844957,
2023-1-31,10:48:53.154,3341,0.24899697,-0.047884032,9.844957,
2023-1-31,10:48:53.173,3361,0.2777274,-0.038307227,9.825804,
2023-1-31,10:48:53.198,3386,0.38307226,-0.047884032,9.854534,
